33.259156,-117.237501,50.3329811096191,01A-L
33.282791,-117.218367,51.0807647705078,01B-BL
33.287028,-117.220816,54.9898529052734,01C-S
33.266518,-117.156965,94.3264923095703,01D-R
33.250478,-117.153396,141.02880859375,01E-L
33.255738,-117.068078,305.188262939453,01F-BR
33.222224,-117.036666,402.382781982422,01G-L
33.231325,-117.020446,422.353820800781,01H-BR
33.288445,-116.958689,312.612091064453,01I-R
33.199745,-116.710258,844.294555664063,02A-L
33.249343,-116.673949,869.399780273438,02B-R
33.219787,-116.604762,1021.79455566406,02C-L
33.256433,-116.399459,234.917495727539,02D-R
33.256553,-116.375731,182.007751464844,02E-BR
33.255952,-116.374959,181.359909057617,02F-R
33.21111,-116.330062,163.02751159668,02G-S
33.157346,-116.244486,234.147338867188,02H-L
33.125796,-115.855248,-53.2047729492188,02I-R
32.978472,-115.541846,-31.9846019744873,03A-S
32.974166,-115.408081,-27.2941360473633,03B-L
33.478425,-114.731126,72.6009979248047,03C-R
33.477833,-114.70869,72.6009979248047,03D-L
33.507053,-114.708766,74.143798828125,03E-R
33.507012,-114.656032,74.3552322387695,03F-L
33.610137,-114.657823,79.9349975585938,03G-R
33.605335,-114.535561,81.6211013793945,04A-S
33.605594,-114.537269,81.5615921020508,04B-R
33.662614,-114.020148,488.618377685547,04C-BR
33.942954,-113.143561,669.119567871094,05A-L
34.163275,-112.844282,924.769409179688,06A-L
34.369485,-112.665659,1250.83776855469,06B-L
34.417119,-112.710327,1197.49438476563,06C-R
34.562733,-112.487732,1652.22741699219,06D-BL
34.567924,-112.482362,1671.72387695313,07A-L
34.628906,-112.43943,1549.63220214844,07B-R
34.639737,-112.315912,1506.3681640625,07C-L
34.761688,-112.064275,1127.43615722656,07D-R
34.728595,-112.009444,1020.30609130859,07E-R
34.722281,-112.003984,1012.07342529297,08A-S
35.139811,-111.685807,2135.75634765625,08B-S
35.177231,-111.662981,2097.04345703125,08C-R
35.181742,-111.653066,2090.35424804688,08D-L
35.197309,-111.648289,2104.1943359375,08E-R
35.216514,-111.594223,2079.08032226563,08F-S
36.075962,-111.391918,1360.65380859375,09A-R
36.707645,-110.247204,1743.755859375,10A-L
37.151036,-109.867136,1241.494140625,11A-R
37.265578,-109.627367,1371.44372558594,12A-S
37.286563,-109.545058,1322.1298828125,12B-R
37.262535,-109.305656,1359.39807128906,12C-R
37.26187,-109.305887,1356.12268066406,12D-L
37.219234,-109.191872,1369.36083984375,13A-L
37.312321,-108.609604,1812.87182617188,13B-L
37.347181,-108.594257,1885.20776367188,13C-BR
37.26855,-107.885437,1976.70092773438,14A-L
37.270601,-107.884622,1980.34582519531,14B-R
37.268114,-107.872613,2004.55053710938,14C-R
37.263391,-107.874155,1993.47607421875,14D-BR
37.261335,-107.877582,1972.42553710938,14E-L
37.229701,-107.79588,2124.25268554688,15A-R
37.115123,-107.633315,1967.56921386719,15B-L
37.210299,-107.263298,2058.99926757813,15C-R
37.269487,-106.994783,2166.99047851563,16A-BR
36.905318,-106.791798,2282.85913085938,16B-S
36.882867,-106.584871,2372.48071289063,16C-L
37.069368,-106.014789,2408.13818359375,17A-R
36.645204,-105.967464,2475.11572265625,18A-L
36.457188,-105.595787,2184.85571289063,18B-R
36.41629,-105.569516,2127.69580078125,18C-R
36.409766,-105.574414,2122.96606445313,18D-L
36.409208,-105.572184,2126.14990234375,18E-L
36.45698,-105.595453,2184.39575195313,19A-S
36.704249,-105.59552,2277.12475585938,19B-R
36.704073,-105.399127,2644.02880859375,19C-BL
36.553413,-105.266626,2501.30981445313,20A-L
36.510057,-104.908934,1953.9169921875,20B-R
36.448919,-104.59743,1820.26000976563,20C-R
36.387314,-104.598103,1804.58666992188,21A-L
36.386807,-104.594049,1803.90295410156,21B-R
36.361098,-104.596101,1766.02331542969,21C-L
36.728964,-102.513129,1269.86328125,22A-R
36.72961,-102.512358,1270.09643554688,22B-R
36.725564,-102.482516,1260.62646484375,22C-BL
37.169799,-101.347986,947.88330078125,23A-S
37.170231,-100.922814,868.672424316406,23B-L
37.271674,-100.868782,871.880615234375,23C-R
37.271376,-100.589677,841.25,23D-R
37.25701,-100.589616,840.426879882813,24A-L
37.286139,-100.315515,758.930603027344,24B-BL
37.667858,-98.044095,479.373779296875,26A-BR
37.666516,-98.044841,478.724365234375,26B-R
37.719139,-98.045026,463.865142822266,26C-R
37.721648,-97.535377,420.826538085938,26D-L
37.779099,-97.536024,421.954467773438,26E-R
37.781424,-97.317421,418.98291015625,27A-L
37.795999,-97.317552,421.457092285156,27B-R
37.797943,-97.262609,425.148803710938,27C-R
37.795381,-97.262517,421.725280761719,27D-L
37.79956,-97.009799,381.543090820313,27E-R
37.796096,-97.00516,384.752380371094,27F-S
37.796617,-96.992342,399.679290771484,27G-R
37.796153,-96.898982,410.985229492188,27H-L
37.817345,-96.89869,407.625854492188,27I-R
37.855384,-94.713635,242.65299987793,29A-R
37.854853,-94.713688,242.554992675781,29B-L
37.841965,-94.707342,257.920715332031,30A-L
37.842064,-94.702466,241.581726074219,30B-S
37.836785,-94.341306,252.078582763672,30C-L
38.552403,-92.198758,241.885665893555,32A-BR
38.553341,-92.196673,248.071960449219,32B-L
38.554166,-92.198408,250.509536743164,32C-R
38.578064,-92.171386,182.362701416016,32D-L
38.578665,-92.17216,188.148742675781,32E-BR
38.579955,-92.173963,178.943649291992,33A-BR
38.584628,-92.180488,189.661834716797,33B-BR
38.598458,-92.168094,170.918319702148,33C-BR
38.724835,-91.704646,213.822662353516,33D-R
38.728943,-91.446266,158.450302124023,33E-R
38.707015,-91.437635,165.425506591797,33F-R
38.538328,-91.005593,162.607727050781,34A-L
38.599994,-91.005155,148.364700317383,34B-R
38.605616,-90.994663,148.990707397461,34C-S
38.644444,-90.961487,238.140213012695,34D-L
38.685953,-90.952209,249.012878417969,34E-R
38.710765,-90.878094,237.221588134766,34F-L
38.809245,-90.853924,187.882049560547,34G-R
38.809676,-90.852512,189.594665527344,34H-L
38.810665,-90.852809,190.474945068359,34I-R
38.811878,-90.842269,190.42985534668,34J-BL
38.803754,-90.64888,146.261215209961,34K-L
38.805728,-90.634419,134.195419311523,34L-R
38.804958,-90.630129,135.128494262695,34M-L
38.861351,-90.618722,132.144897460938,34N-R
38.832943,-90.469589,138.078918457031,34O-L
38.852244,-90.447618,135.988494873047,34P-S
38.874564,-90.399502,132.285705566406,34Q-R
38.910441,-90.352206,131.200805664063,34R-R
38.861265,-90.223201,130.927230834961,34S-L
38.887997,-90.172394,138.110107421875,35A-R
38.887369,-90.170471,135.684417724609,35B-L
38.88778,-90.166901,130.94807434082,35C-R
38.887907,-90.160464,133.424926757813,35D-L
38.903317,-90.149293,165.410446166992,35E-R
38.897697,-89.439123,164.246871948242,35F-S
38.897612,-89.419477,150.400695800781,35G-BR
38.892767,-89.416472,184.855804443359,35H-BL
38.892752,-89.413561,189.988327026367,35I-R
38.88713,-89.41351,174.374740600586,35J-L
38.878681,-89.390641,161.464401245117,35K-L
38.972347,-89.136031,163.129272460938,36A-R
38.967263,-89.130409,161.529907226563,36B-S
38.964077,-89.093112,156.244918823242,36C-R
38.960828,-89.093154,158.2451171875,36D-L
38.960262,-89.08612,144.933685302734,36E-BL
39.120255,-88.556289,179.552261352539,37a-r
39.119654,-88.537443,181.711822509766,37A-R
39.008034,-87.684838,148.138763427734,37B-L
39.106996,-87.684456,152.807525634766,37C-R
39.102842,-87.425083,154.57502746582,37D-R
39.074247,-87.41293,144.622604370117,37E-L
39.073824,-87.40964,145.083129882813,37F-L
39.076176,-87.409455,140.154205322266,37G-R
39.066954,-87.191059,186.507659912109,38A-BR
39.035648,-87.181172,167.968826293945,38B-BL
39.039496,-86.741882,250.647918701172,38C-L
39.083353,-86.756137,236.740753173828,38D-R
39.170639,-86.680893,205.977111816406,38E-R
39.164852,-86.582914,264.454467773438,38F-L
39.19364,-86.571404,243.492691040039,38G-R
39.18634,-86.528492,225.957077026367,38H-R
39.179054,-86.528401,246.013107299805,38I-L
39.179862,-86.507079,264.054107666016,38J-R
39.160928,-86.497668,238.679351806641,39A-R
39.160928,-86.50236,249.419494628906,39B-R
39.164218,-86.502405,247.44450378418,39C-R
39.20296,-86.247084,182.864990234375,39D-R
39.198331,-85.929775,188.95930480957,39E-S
39.199047,-85.923815,188.974838256836,39F-R
39.200425,-85.91059,189.198471069336,39G-S
39.206986,-85.904288,189.636642456055,39H-BR
39.209673,-85.876487,188.913818359375,39I-S
39.223288,-85.876086,194.826156616211,39J-R
39.332513,-85.522045,279.833831787109,39K-BR
39.306123,-85.218157,291.205352783203,40A-L
39.313588,-85.208503,296.760040283203,40B-BL
39.338737,-85.206481,269.103271484375,40C-R
39.338734,-85.199365,277.299041748047,40D-R
39.337618,-85.199127,271.415405273438,40E-L
39.34638,-85.152197,298.294342041016,40F-R
39.342985,-85.137911,298.644348144531,40G-R
39.33938,-85.137773,297.226593017578,40H-L
39.339681,-85.113796,295.321899414063,40I-BL
39.39328,-85.085586,299.787933349609,40J-R
39.420624,-85.012678,204.489395141602,40K-S
39.420661,-85.009034,191.574890136719,40l-l
39.432718,-85.004575,199.306457519531,40m-br
39.441102,-84.97346,291.627990722656,40N-R
39.439345,-84.973483,295.122344970703,40O-L
39.481339,-84.825421,319.67822265625,40P-L
39.494012,-84.821824,297.501312255859,40Q-R
39.50049,-84.758973,282.553863525391,40R-S
39.500678,-84.749518,274.484008789063,40S-L
39.507437,-84.749404,274.155120849609,41A-R
39.507186,-84.730703,267.754089355469,41B-L
39.507732,-84.730693,269.094604492188,41C-R
39.510441,-84.608598,222.328125,41D-R
39.493936,-84.568401,200.986251831055,41E-L
39.473873,-84.342931,200.990020751953,41F-R
39.472102,-84.343512,200.990081787109,41G-L
39.449962,-84.236565,233.132080078125,41H-R
39.435875,-84.215181,229.168365478516,41I-S
39.433917,-84.215468,214.954925537109,41J-L
39.430339,-84.187533,222.324829101563,41K-R
39.363524,-84.173689,189.252502441406,41L-L
39.356712,-84.129199,191.161560058594,41M-R
39.353866,-84.127774,194.595901489258,41N-R
39.353239,-84.130588,197.652130126953,41O-L
39.347453,-84.130128,195.801528930664,41P-L
39.344397,-84.095165,237.977722167969,41Q-R
39.288955,-84.004989,281.788330078125,41R-L
39.296372,-83.983551,296.410186767578,42A-R
39.295075,-83.982134,294.577117919922,42B-BL
39.323974,-83.691803,340.582489013672,42C-L
39.325639,-83.690163,345.485198974609,42D-R
39.325004,-83.688998,346.706573486328,42E-L
39.345262,-83.554857,305.747253417969,42F-BL
39.347923,-83.06445,209.233062744141,42G-L
39.318605,-82.894382,221.428939819336,43A-R
39.289948,-82.874598,217.607955932617,43B-L
39.26763,-82.584839,217.214111328125,43C-BL
39.210594,-82.235977,223.976455688477,43D-L
39.300774,-82.108839,233.111221313477,43E-S
39.304065,-82.103063,206.607543945313,43F-S
39.326591,-82.10139,217.286193847656,43G-L
39.332254,-82.100912,211.739822387695,43H-R
39.332085,-82.098135,202.399948120117,43I-L
39.212421,-81.816393,185.672119140625,44A-BL
39.284926,-81.652011,194.397109985352,44B-BR
39.262538,-81.057366,248.798324584961,44C-BR
39.283721,-80.399878,314.327087402344,45A-R
39.281391,-80.406232,317.922058105469,45B-L
39.268572,-80.372545,291.319213867188,45C-L
39.272389,-80.36881,290.07421875,45D-R
39.26707,-80.361213,299.112274169922,45E-BL
39.268265,-80.354514,288.290008544922,45F-R
39.264628,-80.327232,301.905029296875,45G-L
39.278913,-80.321304,307.120849609375,45H-R
39.278355,-80.293107,406.667938232422,45I-R
39.277775,-80.293091,404.131011962891,45J-L
39.293285,-79.347508,721.278747558594,46A-BR
39.36852,-79.033931,298.968627929688,47A-BL
39.595407,-78.829155,215.645080566406,47B-L
39.595763,-78.834499,224.101226806641,47C-R
39.63064,-78.837207,336.968841552734,47D-R
39.638972,-78.830407,296.613739013672,47E-R
39.670297,-78.790502,204.275085449219,48A-BR
39.659829,-78.776125,195.808258056641,48B-L
39.655205,-78.760956,196.969787597656,48C-L
39.67845,-78.736654,221.699157714844,48D-R
39.674504,-78.727387,212.924133300781,48E-R
39.672839,-78.727847,214.48063659668,48F-L
39.677173,-78.45822,234.476165771484,48G-L
39.686997,-78.438951,366.744842529297,48H-BR
39.702408,-78.353815,240.337539672852,48I-R
39.701039,-78.353759,264.383605957031,48J-L
39.705066,-78.328825,219.412048339844,48K-S
39.705501,-78.297084,365.760772705078,48L-R
39.699311,-78.181928,128.602798461914,49A-L
39.726183,-78.168485,170.187530517578,49B-R
39.730334,-78.144675,141.628646850586,49C-R
39.723821,-78.112334,225.539108276367,49D-R
39.722445,-78.113219,237.585632324219,49E-L
39.717314,-78.11045,233.697540283203,49F-L
39.710508,-78.101722,216.739166259766,49G-L
39.712139,-78.08775,166.613677978516,49H-R
39.705327,-78.074396,171.376586914063,49I-BL
39.705106,-78.07417,170.354370117188,49J-L
39.723509,-78.060054,134.748138427734,49K-R
39.867419,-77.965716,408.519958496094,49L-R
39.825311,-77.903622,178.594573974609,49M-BL
39.738023,-77.530828,214.873748779297,49N-S
39.738366,-77.480353,397.347229003906,50A-R
39.743015,-77.415269,216.985214233398,50B-L
39.768871,-77.38517,179.429809570313,50C-R
39.76626,-77.381739,174.897583007813,50D-L
39.795568,-77.357314,187.509338378906,50E-R
39.769094,-77.3138,187.406066894531,50F-L
39.794236,-77.231141,162.896148681641,50G-R
39.792229,-77.230917,159.481216430664,50H-L
39.785099,-77.195323,146.430221557617,50I-L
39.791957,-77.191925,147.004699707031,50J-R
39.793665,-76.991243,172.570907592773,50L-R
39.787217,-76.984123,186.552337646484,50M-L
39.792953,-76.975113,187.581237792969,50N-R
39.664204,-76.886452,292.540405273438,51A-R
39.354164,-77.170277,253.080001831055,51B-L
39.353937,-77.169646,253.641937255859,51C-L
39.744754,-77.088176,191.529067993164,51K-L
39.359384,-77.158778,233.239456176758,52A-R
39.352991,-77.157634,249.00325012207,52B-BL
39.346161,-77.158264,245.565277099609,52C-L
39.339501,-77.153086,256.823699951172,52D-R
39.273958,-77.15544,189.116653442383,52E-L
39.254835,-77.143721,191.869491577148,52F-S
39.221534,-77.059867,158.57048034668,52G-S
39.19918,-77.024209,140.080001831055,52H-BR
39.192883,-77.026428,147.781478881836,52I-L
39.20012,-76.980034,152.114105224609,52J-BR
39.101377,-76.856087,55.293514251709,52K-L
39.089656,-76.758084,43.3898506164551,52L-S
39.088285,-76.721569,45.3161506652832,52M-BR
39.057217,-76.656988,41.5459671020508,53A-S
39.059611,-76.627762,30.6599998474121,53B-R
39.04128,-76.606426,51.0183944702148,53C-L
38.991144,-76.549512,23.0134468078613,53D-L
38.991978,-76.546601,27.4264316558838,53E-R
38.991426,-76.546471,26.4799995422363,53F-L
38.991806,-76.544553,24.8147773742676,53G-L
38.992449,-76.544657,26.3400001525879,53H-R
38.982164,-76.496093,1.93528544902802,53I-BR
38.980013,-76.495168,7.64930248260498,53J-S
38.978709,-76.493174,13.3699998855591,53K-R
38.978274,-76.492373,13.540810585022,53L-R
38.976064,-76.489089,9.26682281494141,53M-L
38.977416,-76.487723,1.37999999523163,53N-R
38.977991,-76.486785,1.04345285892487,53O-R
